Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  243538/254844      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::lower_bound(int const&) [96]
[209]    0.0    0.00    0.00  254844         std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::_M_end() [209]
-----------------------------------------------
                0.00    0.00    8761/251074      std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >::_M_copy(std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> > const&) [21]
                0.00    0.00  242313/251074      std::pair<std::_Rb_tree_iterator<Edge*>, bool> std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >::_M_insert_unique<Edge* const&>(Edge* const&) [7]
[210]    0.0    0.00    0.00  251074         std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >::_Alloc_node::_Alloc_node(std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >&) [210]
-----------------------------------------------
                0.00    0.00       1/248284      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::~_Rb_tree() [138]
                0.00    0.00     749/248284      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::find(int const&) [489]
                0.00    0.00    1998/248284      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::clear() [54]
                0.00    0.00    1998/248284      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::_M_get_insert_unique_pos(int const&) [470]
                0.00    0.00  243538/248284      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::lower_bound(int const&) [96]
[211]    0.0    0.00    0.00  248284         std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::_M_begin() [211]
-----------------------------------------------
                0.00    0.00     749/246285      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::find(int const&) [489]
                0.00    0.00    1998/246285      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::_M_get_insert_unique_pos(int const&) [470]
                0.00    0.00  243538/246285      std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::operator[](int const&) [43]
[212]    0.0    0.00    0.00  246285         std::operator==(std::_Rb_tree_iterator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > const&, std::_Rb_tree_iterator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > const&) [212]
-----------------------------------------------
                0.00    0.00     749/245036      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::find(int const&) [489]
                0.00    0.00  244287/245036      std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::end() [214]
[213]    0.0    0.00    0.00  245036         std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::end() [213]
                0.00    0.00  245036/519492      std::_Rb_tree_iterator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [169]
-----------------------------------------------
                0.00    0.00     749/244287      basesolution::neighbor_intersection(int, int&, std::vector<int, std::allocator<int> >*) [107]
                0.00    0.00  243538/244287      std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::operator[](int const&) [43]
[214]    0.0    0.00    0.00  244287         std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::end() [214]
                0.00    0.00  244287/245036      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::end() [213]
-----------------------------------------------
                0.00    0.00     749/244287      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::find(int const&) [489]
                0.00    0.00  243538/244287      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::lower_bound(int const&) [96]
[215]    0.0    0.00    0.00  244287         std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >*, std::_Rb_tree_node_base*, int const&) [215]
                0.00    0.00  336522/349278      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::_S_key(std::_Rb_tree_node<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > const*) [195]
                0.00    0.00  336522/5457861     std::less<int>::operator()(int const&, int const&) const [149]
                0.00    0.00  278199/283102      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::_S_left(std::_Rb_tree_node_base*) [204]
                0.00    0.00  244287/519492      std::_Rb_tree_iterator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [169]
                0.00    0.00   58323/64109       std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::_S_right(std::_Rb_tree_node_base*) [275]
-----------------------------------------------
                0.00    0.00  242313/242313      std::pair<std::_Rb_tree_const_iterator<Edge*>, bool>::pair<std::_Rb_tree_iterator<Edge*>&, bool&, true>(std::_Rb_tree_iterator<Edge*>&, bool&) [93]
[216]    0.0    0.00    0.00  242313         std::_Rb_tree_const_iterator<Edge*>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<Edge*> const&) [216]
-----------------------------------------------
                0.00    0.00  242313/242313      std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >::_M_get_insert_unique_pos(Edge* const&) [8]
[217]    0.0    0.00    0.00  242313         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<Edge*>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<Edge*>*&, std::_Rb_tree_node_base*&) [217]
                0.00    0.00  242313/242313      std::_Rb_tree_node<Edge*>*& std::forward<std::_Rb_tree_node<Edge*>*&>(std::remove_reference<std::_Rb_tree_node<Edge*>*&>::type&) [218]
                0.00    0.00  242313/425887      std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [186]
-----------------------------------------------
                0.00    0.00  242313/242313      std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<Edge*>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<Edge*>*&, std::_Rb_tree_node_base*&) [217]
[218]    0.0    0.00    0.00  242313         std::_Rb_tree_node<Edge*>*& std::forward<std::_Rb_tree_node<Edge*>*&>(std::remove_reference<std::_Rb_tree_node<Edge*>*&>::type&) [218]
-----------------------------------------------
                0.00    0.00  242313/242313      std::pair<std::_Rb_tree_const_iterator<Edge*>, bool>::pair<std::_Rb_tree_iterator<Edge*>&, bool&, true>(std::_Rb_tree_iterator<Edge*>&, bool&) [93]
[219]    0.0    0.00    0.00  242313         std::_Rb_tree_iterator<Edge*>& std::forward<std::_Rb_tree_iterator<Edge*>&>(std::remove_reference<std::_Rb_tree_iterator<Edge*>&>::type&) [219]
-----------------------------------------------
                0.00    0.00  242313/242313      std::pair<std::_Rb_tree_iterator<Edge*>, bool>::pair<std::_Rb_tree_iterator<Edge*>, bool, true>(std::_Rb_tree_iterator<Edge*>&&, bool&&) [92]
[220]    0.0    0.00    0.00  242313         std::_Rb_tree_iterator<Edge*>&& std::forward<std::_Rb_tree_iterator<Edge*> >(std::remove_reference<std::_Rb_tree_iterator<Edge*> >::type&) [220]
-----------------------------------------------
                0.00    0.00  240482/240482      std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::operator[](int const&) [43]
[221]    0.0    0.00    0.00  240482         std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::key_comp() const [221]
                0.00    0.00  240482/240482      std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::key_comp() const [222]
-----------------------------------------------
                0.00    0.00  240482/240482      std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::key_comp() const [221]
[222]    0.0    0.00    0.00  240482         std::_Rb_tree<int, std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >, std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::key_comp() const [222]
-----------------------------------------------
                0.00    0.00    8248/221807      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [363]
                0.00    0.00   68048/221807      std::vector<int, std::allocator<int> >::end() [272]
                0.00    0.00   68079/221807      std::vector<int, std::allocator<int> >::begin() [271]
                0.00    0.00   77432/221807      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [263]
[223]    0.0    0.00    0.00  221807         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [223]
-----------------------------------------------
                0.00    0.00   71730/218279      std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::find(int const&) [270]
                0.00    0.00  146549/218279      std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::end() [72]
[224]    0.0    0.00    0.00  218279         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::end() [224]
                0.00    0.00  218279/370177      std::_Rb_tree_iterator<std::pair<int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [189]
-----------------------------------------------
                0.00    0.00  210264/210264      std::_Rb_tree_node<Edge*>* std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >::_M_copy<std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >::_Alloc_node>(std::_Rb_tree_node<Edge*> const*, std::_Rb_tree_node_base*, std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >::_Alloc_node&) [22]
[225]    0.0    0.00    0.00  210264         std::_Rb_tree<Edge*, Edge*, std::_Identity<Edge*>, std::less<Edge*>, std::allocator<Edge*> >::_S_left(std::_Rb_tree_node_base const*) [225]
-----------------------------------------------
                0.00    0.00   60265/184354      void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [113]
                0.00    0.00  124089/184354      void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [94]
[226]    0.0    0.00    0.00  184354         __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [226]
-----------------------------------------------
                0.00    0.00   60265/184354      void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [113]
                0.00    0.00  124089/184354      void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [94]
[227]    0.0    0.00    0.00  184354         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter) [227]
                0.00    0.00  739454/2425248     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [151]
                0.00    0.00  554081/657772      std::remove_reference<int&>::type&& std::move<int&>(int&) [162]
                0.00    0.00  369727/520144      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [168]
                0.00    0.00  369727/369727      bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(int&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) const [190]
-----------------------------------------------
                0.00    0.00  174401/174401      std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::deallocate(std::allocator<std::_Rb_tree_node<int> >&, std::_Rb_tree_node<int>*, unsigned long) [233]
[228]    0.0    0.00    0.00  174401         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::deallocate(std::_Rb_tree_node<int>*, unsigned long) [228]
-----------------------------------------------
                0.00    0.00  174401/174401      void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::destroy<int>(std::allocator<std::_Rb_tree_node<int> >&, int*) [234]
[229]    0.0    0.00    0.00  174401         void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::destroy<int>(int*) [229]
-----------------------------------------------
                0.00    0.00  174401/174401      std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::allocate(std::allocator<std::_Rb_tree_node<int> >&, unsigned long) [70]
[230]    0.0    0.00    0.00  174401         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::allocate(unsigned long, void const*) [230]
                0.00    0.00  174401/174401      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::max_size() const [232]
-----------------------------------------------
                0.00    0.00  174401/174401      void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int const&>(std::allocator<std::_Rb_tree_node<int> >&, int*, int const&) [235]
[231]    0.0    0.00    0.00  174401         void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int const&>(int*, int const&) [231]
                0.00    0.00  174401/1780595     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [154]
                0.00    0.00  174401/1538173     operator new(unsigned long, void*) [156]
-----------------------------------------------
                0.00    0.00  174401/174401      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::allocate(unsigned long, void const*) [230]
[232]    0.0    0.00    0.00  174401         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::max_size() const [232]
-----------------------------------------------
                0.00    0.00  174401/174401      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_put_node(std::_Rb_tree_node<int>*) [239]
[233]    0.0    0.00    0.00  174401         std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::deallocate(std::allocator<std::_Rb_tree_node<int> >&, std::_Rb_tree_node<int>*, unsigned long) [233]
                0.00    0.00  174401/174401      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::deallocate(std::_Rb_tree_node<int>*, unsigned long) [228]
-----------------------------------------------
                0.00    0.00  174401/174401      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*) [241]
[234]    0.0    0.00    0.00  174401         void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::destroy<int>(std::allocator<std::_Rb_tree_node<int> >&, int*) [234]
                0.00    0.00  174401/174401      void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::destroy<int>(int*) [229]
-----------------------------------------------
                0.00    0.00  174401/174401      void std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_construct_node<int const&>(std::_Rb_tree_node<int>*, int const&) [242]
[235]    0.0    0.00    0.00  174401         void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int const&>(std::allocator<std::_Rb_tree_node<int> >&, int*, int const&) [235]
                0.00    0.00  174401/1780595     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [154]
                0.00    0.00  174401/174401      void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int const&>(int*, int const&) [231]
-----------------------------------------------
                0.00    0.00    2905/174401      basesolution::collect_2hop_neighbors(Edge*) [5]
                0.00    0.00  171496/174401      basesolution::init_partial_biclique(Edge*) [114]
[236]    0.0    0.00    0.00  174401         std::_Rb_tree_const_iterator<int>::operator++() [236]
-----------------------------------------------
                0.00    0.00  174401/174401      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&) [15]
[237]    0.0    0.00    0.00  174401         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&) [237]
                0.00    0.00  174401/174401      std::_Rb_tree_node<int>*& std::forward<std::_Rb_tree_node<int>*&>(std::remove_reference<std::_Rb_tree_node<int>*&>::type&) [243]
                0.00    0.00  174401/425887      std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [186]
-----------------------------------------------
                0.00    0.00  174401/174401      std::pair<std::_Rb_tree_iterator<int>, bool> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_unique<int const&>(int const&) [10]
[238]    0.0    0.00    0.00  174401         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node::_Alloc_node(std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >&) [238]
-----------------------------------------------
                0.00    0.00  174401/174401      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_drop_node(std::_Rb_tree_node<int>*) [240]
[239]    0.0    0.00    0.00  174401         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_put_node(std::_Rb_tree_node<int>*) [239]
                0.00    0.00  174401/697604      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() [161]
                0.00    0.00  174401/174401      std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::deallocate(std::allocator<std::_Rb_tree_node<int> >&, std::_Rb_tree_node<int>*, unsigned long) [233]
-----------------------------------------------
                0.00    0.00  174401/174401      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) [109]
[240]    0.0    0.00    0.00  174401         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_drop_node(std::_Rb_tree_node<int>*) [240]
                0.00    0.00  174401/174401      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*) [241]
                0.00    0.00  174401/174401      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_put_node(std::_Rb_tree_node<int>*) [239]
-----------------------------------------------
                0.00    0.00  174401/174401      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_drop_node(std::_Rb_tree_node<int>*) [240]
[241]    0.0    0.00    0.00  174401         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*) [241]
                0.00    0.00  174401/348802      std::_Rb_tree_node<int>::_M_valptr() [198]
                0.00    0.00  174401/174401      void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::destroy<int>(std::allocator<std::_Rb_tree_node<int> >&, int*) [234]
                0.00    0.00  174401/697604      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() [161]
-----------------------------------------------
                0.00    0.00  174401/174401      std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_create_node<int const&>(int const&) [39]
[242]    0.0    0.00    0.00  174401         void std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_construct_node<int const&>(std::_Rb_tree_node<int>*, int const&) [242]
                0.00    0.00  174401/1538173     operator new(unsigned long, void*) [156]
                0.00    0.00  174401/1780595     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [154]
                0.00    0.00  174401/348802      std::_Rb_tree_node<int>::_M_valptr() [198]
                0.00    0.00  174401/697604      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() [161]
                0.00    0.00  174401/174401      void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int const&>(std::allocator<std::_Rb_tree_node<int> >&, int*, int const&) [235]
-----------------------------------------------
                0.00    0.00  174401/174401      std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&) [237]
[243]    0.0    0.00    0.00  174401         std::_Rb_tree_node<int>*& std::forward<std::_Rb_tree_node<int>*&>(std::remove_reference<std::_Rb_tree_node<int>*&>::type&) [243]
-----------------------------------------------
                0.00    0.00  174401/174401      std::pair<std::_Rb_tree_const_iterator<int>, bool>::pair<std::_Rb_tree_iterator<int>&, bool&, true>(std::_Rb_tree_iterator<int>&, bool&) [106]
